2025-04-18 15:01:54,192 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:54,192 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:54,193 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:54,193 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:54,342 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:55,342 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:56,562 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:56,645 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:56,655 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:56,729 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:56,729 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:56,730 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:56,730 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:56,730 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:56,731 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:56,763 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: stop_status
2025-04-18 15:01:56,763 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: stop_status
2025-04-18 15:01:57,153 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:57,154 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:57,154 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:57,154 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:57,343 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/config.yaml
2025-04-18 15:01:57,343 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:57,343 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:58,483 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: stop_status
2025-04-18 15:01:58,483 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: stop_status
2025-04-18 15:01:58,923 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:59,124 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:59,125 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:59,125 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:59,125 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:59,139 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:59,140 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:59,140 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:59,141 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:59,343 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:59,344 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:02:00,829 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:00,830 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:00,830 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:00,830 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:01,344 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:02:01,344 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:02:01,773 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:02:02,041 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:02,042 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:02,043 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:02,043 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:02,045 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:02,046 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:02,046 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:02,047 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:02,344 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:02:03,344 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:02:03,924 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:02:04,536 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:04,537 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:04,537 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:04,538 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:04,546 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:04,547 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:04,547 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:04,548 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:04,791 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:04,792 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:02:04,792 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:02:04,792 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:02:05,345 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:02:05,346 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:02:06,812 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:02:07,007 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:02:07,012 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
